59323,4,11.116590,1
59328,4,10.884995,1
59334,4,9.750505,1
59340,4,9.436296,1
59346,4,8.573703,1
59351,4,8.142654,1
59356,4,7.138919,1
59362,4,6.689524,1
59368,4,6.179942,1
59374,4,5.827051,1
59380,4,4.725010,1
59386,4,4.379626,1
59391,4,4.077979,1
59397,4,3.366381,1
59403,4,2.879574,1
59409,4,2.454248,1
59415,4,1.800903,1
59420,4,1.476263,1
59426,4,1.038254,1
59432,4,0.277656,0
59438,4,0.281463,0
59443,4,0.282995,0
59449,4,0.273819,0
59455,4,0.277331,0
59461,4,0.273708,0
59467,4,0.260538,0
59472,4,0.260469,0
59478,4,0.271579,0
59484,4,0.275970,0
59490,4,0.273954,0
59496,4,0.270366,0
59501,4,0.266233,0
59507,4,0.267833,0
59513,4,0.272419,0
59519,4,0.274864,0
59524,4,0.274940,0
59530,4,0.272879,0
59536,4,0.278413,0
59542,4,0.279788,0
59548,4,0.277968,0
59553,4,0.268164,0
59559,4,0.272057,0
59565,4,0.279571,0
59570,4,0.278882,0
59576,4,0.275593,0
59582,4,0.279673,0
59587,4,0.278664,0
59593,4,0.278088,0
59599,4,0.273768,0
59604,4,0.285537,0
59610,4,0.282891,0
59615,4,0.282140,0
59620,4,0.283338,0
59626,4,0.274515,0
59632,4,0.268454,0
59637,4,0.278260,0
59643,4,0.283308,0
59649,4,0.273202,0
59654,4,0.267133,0
59660,4,0.270648,0
59666,4,0.267748,0
59672,4,0.262147,0
59677,4,0.256059,0
59683,4,0.252841,0
59689,4,0.253514,0
59694,4,0.250300,0
59700,4,0.245340,0
59706,4,0.236552,0
59712,4,0.236802,0
59717,4,0.228112,0
59723,4,0.227905,0
59729,4,0.227773,0
59735,4,0.220000,0
59740,4,0.227895,0
59746,4,0.229238,0
59752,4,0.213568,0
59757,4,0.200791,0
59763,4,0.203472,0
59769,4,0.209715,0
59774,4,0.206268,0
59780,4,0.205438,0
59796,4,1.982023,1
59802,4,2.709244,1
59807,4,3.270180,1
59813,4,4.080782,1
59819,4,4.691322,1
59824,4,5.781595,1
59831,4,6.481175,1
59837,4,7.120266,1
59842,4,7.836870,1
59848,4,8.153692,1
59854,4,8.492620,1
59860,4,9.447198,1
59865,4,9.784051,1
59871,4,10.246161,1
59876,4,10.588911,1
59882,4,10.874501,1
59888,4,11.454557,1
59893,4,12.554716,1
59899,4,13.100101,1
59904,4,12.998884,1
59910,4,12.841461,1
59916,4,12.392084,1
59921,4,13.010114,1
59927,4,12.522964,1
59933,4,12.679960,1
59938,4,12.181417,1
59944,4,12.086573,1
59949,4,11.725414,1
59955,4,11.258832,1
59960,4,11.941194,1
59966,4,11.908477,1
59972,4,11.282516,1
59977,4,11.546040,1
59983,4,11.995668,1
59989,4,11.985750,1
59994,4,12.703284,1
60000,4,12.831357,1
60006,4,12.914026,1
60011,4,12.923006,1
60017,4,12.455992,1
60023,4,12.884733,1
60028,4,12.828833,1
60034,4,12.875941,1
60040,4,12.797674,1
60045,4,13.002347,1
60051,4,12.618059,1
60057,4,12.842947,1
60063,4,12.802652,1
60069,4,13.565402,1
60075,4,12.796572,1
60080,4,13.719623,1
60086,4,14.628815,1
60092,4,15.190877,1
60098,4,15.197298,1
60104,4,15.241961,1
60110,4,15.053185,1
60115,4,15.053938,1
60121,4,14.107928,1
60127,4,13.699557,1
60133,4,14.086360,1
60138,4,14.432431,1
60144,4,14.991716,1
60149,4,14.912279,1
60155,4,15.872969,1
60160,4,15.531767,1
60166,4,16.319607,1
60172,4,16.084988,1
60177,4,16.833076,1
60183,4,16.918600,1
60189,4,17.890978,1
60195,4,17.783649,1
60200,4,17.579948,1
60206,4,16.621710,1
60212,4,15.948782,1
60217,4,16.328955,1
60223,4,16.519981,1
60228,4,16.704311,1
60234,4,17.260525,1
60239,4,16.922276,1
60245,4,16.827843,1
60250,4,16.815924,1
60256,4,16.755444,1
60262,4,15.813527,1
60267,4,15.251471,1
60273,4,15.220896,1
60278,4,14.467417,1
60284,4,14.828150,1
60289,4,14.300041,1
60295,4,14.061722,1
60301,4,13.111140,1
60306,4,12.205205,1
60312,4,12.140620,1
60317,4,12.353685,1
60323,4,12.701012,1
60328,4,12.817060,1
60334,4,12.260722,1
60340,4,11.772340,1
60346,4,11.939699,1
60351,4,12.591451,1
60357,4,12.307414,1
60362,4,11.576433,1
60368,4,11.344344,1
60374,4,11.805682,1
60379,4,12.133013,1
60384,4,12.455122,1
60389,4,12.634633,1
60395,4,12.197267,1
60400,4,12.167163,1
60406,4,11.570859,1
60412,4,12.062875,1
60417,4,13.061282,1
60423,4,12.898392,1
60428,4,12.718117,1
60434,4,12.758051,1
60439,4,12.400889,1
60445,4,12.381202,1
60451,4,13.023265,1
60456,4,13.280991,1
60462,4,12.696694,1
60468,4,13.474199,1
60473,4,13.847101,1
60479,4,14.485695,1
60485,4,14.605360,1
60490,4,14.314878,1
60496,4,13.872740,1
60502,4,14.145315,1
60508,4,14.624753,1
60514,4,14.461159,1
60520,4,14.555969,1
60526,4,14.069385,1
60532,4,13.243808,1
60537,4,12.693119,1
60543,4,12.673904,1
60548,4,12.502913,1
60554,4,12.692664,1
60560,4,12.519973,1
60565,4,11.759110,1
60571,4,11.105563,1
60577,4,11.037648,1
60582,4,10.965395,1
60588,4,10.348143,1
60594,4,10.398569,1
60599,4,10.412119,1
60605,4,10.221910,1
60611,4,10.378939,1
60617,4,10.142549,1
60622,4,9.360900,1
60628,4,9.868280,1
60633,4,9.891463,1
60639,4,10.164062,1
60644,4,10.488768,1
60650,4,10.922400,1
60656,4,11.149209,1
60661,4,11.579473,1
60667,4,11.176618,1
60673,4,11.535465,1
60678,4,12.118286,1
60684,4,12.254385,1
60689,4,12.590662,1
60695,4,11.851141,1
60701,4,12.177705,1
60707,4,12.034279,1
60713,4,12.380205,1
60719,4,12.517473,1
60724,4,12.272608,1
60730,4,12.019098,1
60736,4,12.004251,1
60741,4,11.512777,1
60747,4,12.288343,1
60753,4,12.004272,1
60759,4,12.173073,1
60765,4,12.087947,1
60771,4,11.975039,1
60777,4,11.380252,1
60782,4,11.667717,1
60788,4,11.047458,1
60793,4,10.178633,1
60799,4,9.478043,1
60805,4,8.882716,1
60810,4,8.618250,1
60816,4,8.045588,1
60822,4,7.012364,1
60827,4,5.868689,1
60833,4,5.240904,1
60839,4,4.851468,1
60845,4,4.649746,1
60851,4,4.447416,1
60857,4,4.168107,1
60862,4,3.012381,1
60868,4,3.904626,1
60873,4,4.192670,1
60879,4,4.025356,1
60885,4,4.783030,1
60890,4,5.521352,1
60896,4,5.837117,1
60902,4,6.135730,1
60908,4,6.523620,1
60914,4,7.487881,1
60920,4,7.748082,1
60926,4,8.145833,1
60931,4,8.522139,1
60937,4,8.950360,1
60943,4,10.175406,1
60948,4,11.155019,1
60954,4,11.422075,1
60960,4,12.060707,1
60966,4,12.484415,1
60971,4,12.707525,1
60977,4,13.610568,1
60983,4,13.603418,1
60989,4,12.842893,1
60995,4,13.177338,1
61000,4,13.050525,1
61006,4,12.256914,1
61012,4,11.664168,1
61017,4,12.419775,1
61023,4,12.266727,1
61029,4,12.549806,1
61034,4,12.783144,1
61040,4,12.899612,1
61046,4,13.030268,1
61051,4,13.414205,1
61057,4,12.956781,1
61063,4,12.780578,1
61068,4,13.205198,1
61074,4,13.411558,1
61079,4,13.575938,1
61085,4,14.220444,1
61091,4,14.316988,1
61097,4,13.774546,1
61102,4,13.844938,1
61108,4,14.232701,1
61114,4,13.767552,1
61119,4,14.041483,1
61125,4,14.442166,1
61130,4,14.365512,1
61135,4,15.176620,1
61141,4,14.409431,1
61147,4,14.268641,1
61152,4,14.313761,1
61158,4,14.251721,1
61163,4,13.869840,1
61169,4,14.183548,1
61175,4,14.390134,1
61180,4,14.793175,1
61186,4,14.722641,1
61192,4,14.945709,1
61197,4,15.073552,1
61203,4,14.317568,1
61209,4,14.025530,1
61215,4,14.730247,1
61221,4,14.169090,1
61227,4,14.641716,1
61232,4,15.245442,1
61238,4,14.919716,1
61244,4,14.162257,1
61250,4,13.783951,1
61255,4,13.905533,1
61261,4,14.754274,1
61267,4,15.429143,1
61272,4,16.042070,1
61278,4,15.854094,1
61284,4,15.498186,1
61290,4,14.825651,1
61295,4,14.413310,1
61301,4,13.913719,1
61307,4,13.580467,1
61313,4,13.435196,1
61318,4,13.955646,1
61324,4,14.459723,1
61330,4,13.960156,1
61336,4,13.616773,1
61342,4,13.085691,1
61347,4,12.823377,1
61353,4,13.122461,1
61359,4,13.384935,1
61365,4,13.407057,1
61370,4,13.660403,1
61376,4,13.138153,1
61382,4,12.373377,1
61387,4,11.865294,1
61393,4,12.519546,1
61400,4,12.537210,1
61406,4,12.553591,1
61412,4,12.246180,1
61418,4,12.286179,1
61423,4,12.779980,1
61429,4,12.611677,1
61435,4,12.065482,1
61441,4,11.700083,1
61446,4,12.051441,1
61452,4,12.462213,1
61458,4,12.748837,1
61463,4,12.679851,1
61469,4,12.479831,1
61475,4,12.388786,1
61480,4,12.328817,1
61486,4,12.429235,1
61492,4,12.634466,1
61497,4,12.562502,1
61503,4,12.243589,1
61509,4,12.404513,1
61515,4,12.639177,1
61520,4,13.176577,1
61526,4,13.207794,1
61532,4,13.361575,1
61538,4,13.308027,1
61544,4,13.036029,1
61550,4,13.759074,1
61557,4,13.549957,1
61563,4,13.120708,1
61569,4,12.874624,1
61575,4,12.940855,1
61581,4,12.713415,1
61586,4,13.371753,1
61592,4,13.235703,1
61598,4,13.782933,1
61603,4,13.085103,1
61609,4,12.510021,1
61614,4,13.112501,1
61620,4,13.668787,1
61626,4,13.431152,1
61631,4,13.149730,1
61637,4,12.882019,1
61643,4,13.054543,1
61648,4,13.199697,1
61654,4,12.912313,1
61660,4,13.181355,1
61666,4,12.547972,1
61671,4,12.822615,1
61677,4,13.146097,1
61683,4,12.924808,1
61688,4,13.315315,1
61694,4,13.374448,1
61700,4,12.711110,1
61706,4,13.179262,1
61711,4,12.833109,1
Timestamp_ms,EventType,Float_Val,Int_Val
55,4,1.569579,0
57,6,0.000000,0
61,4,1.920084,0
67,4,2.047832,0
72,4,2.327075,0
77,4,2.518832,0
83,4,2.730754,0
89,4,2.851912,0
95,4,2.975420,0
101,4,3.098955,0
106,4,3.149648,0
112,4,3.233557,0
128,4,10.791516,1
130,5,0.000000,1
134,4,3.214895,0
139,4,3.254231,0
156,4,12.141975,1
162,4,12.412466,1
168,4,12.950658,1
173,4,12.292328,1
179,4,12.905499,1
184,4,11.970398,1
190,4,11.524457,1
196,4,3.264039,0
213,4,10.851011,1
219,4,11.692976,1
224,4,11.087224,1
230,4,10.760355,1
236,4,3.271088,0
253,4,11.912596,1
259,4,11.928198,1
264,4,11.348173,1
270,4,11.423854,1
275,4,11.681087,1
281,4,11.454727,1
287,4,11.384148,1
293,4,3.271461,0
310,4,12.723758,1
315,4,12.771439,1
321,4,12.711546,1
327,4,12.219145,1
332,4,11.505629,1
338,4,11.556489,1
344,4,11.555022,1
350,4,12.095652,1
355,4,12.200686,1
361,4,12.233560,1
367,4,12.057468,1
372,4,11.930007,1
378,4,11.758521,1
384,4,12.298287,1
389,4,12.279250,1
394,4,12.516236,1
400,4,12.458897,1
406,4,12.387183,1
411,4,11.738740,1
417,4,11.432954,1
422,4,11.366967,1
428,4,10.797907,1
434,4,11.163510,1
439,4,11.522784,1
445,4,11.862841,1
450,4,12.398540,1
456,4,13.003642,1
462,4,12.397886,1
467,4,11.727767,1
473,4,12.031507,1
479,4,12.553324,1
484,4,12.869093,1
490,4,13.240715,1
496,4,12.980989,1
502,4,13.369677,1
507,4,13.156380,1
513,4,13.036753,1
519,4,13.410443,1
524,4,13.424492,1
530,4,13.250008,1
536,4,13.398073,1
541,4,13.511386,1
547,4,13.473707,1
553,4,13.541751,1
558,4,13.185727,1
564,4,12.722815,1
570,4,12.248505,1
575,4,12.809497,1
581,4,13.176680,1
587,4,12.687556,1
592,4,12.802887,1
599,4,12.733236,1
604,4,12.902971,1
609,4,12.889231,1
615,4,13.054875,1
620,4,13.949422,1
626,4,14.457957,1
632,4,14.685163,1
638,4,14.412168,1
643,4,14.320160,1
648,4,13.416748,1
654,4,14.007253,1
660,4,13.749385,1
665,4,13.401645,1
671,4,14.124880,1
677,4,14.223264,1
682,4,14.371443,1
688,4,14.214244,1
694,4,13.743100,1
699,4,13.406961,1
705,4,12.884905,1
710,4,13.063955,1
716,4,12.707615,1
722,4,12.513834,1
727,4,12.090714,1
733,4,11.076559,1
739,4,11.176973,1
744,4,10.937125,1
750,4,11.243299,1
755,4,11.429191,1
760,4,12.215661,1
766,4,11.792574,1
772,4,11.587485,1
777,4,11.542657,1
783,4,10.862343,1
788,4,11.464374,1
794,4,11.179857,1
799,4,10.763164,1
804,4,11.376224,1
810,4,11.921389,1
815,4,11.893028,1
821,4,11.813092,1
826,4,11.858988,1
832,4,11.770368,1
838,4,11.913383,1
843,4,12.565640,1
849,4,12.053851,1
855,4,11.869321,1
861,4,11.654116,1
866,4,11.426282,1
872,4,3.253133,0
888,4,12.334560,1
894,4,13.002902,1
899,4,12.861853,1
905,4,13.675772,1
910,4,13.783796,1
916,4,13.056147,1
921,4,12.912865,1
927,4,13.214871,1
932,4,13.790149,1
938,4,13.857104,1
944,4,14.533028,1
949,4,14.118495,1
955,4,14.431623,1
961,4,14.609903,1
967,4,14.298923,1
973,4,15.145198,1
978,4,15.310112,1
984,4,15.677668,1
990,4,15.944197,1
995,4,15.242384,1
1001,4,14.215736,1
1006,4,13.322092,1
1012,4,13.197461,1
1017,4,12.223551,1
1023,4,12.143103,1
1029,4,12.476144,1
1035,4,12.080470,1
1041,4,12.025624,1
1046,4,11.421215,1
1052,4,11.320299,1
1058,4,11.372832,1
1063,4,11.006994,1
1069,4,3.134069,0
1075,4,3.038190,0
1080,4,2.999966,0
1086,4,2.804077,0
1091,4,2.736289,0
1097,4,2.627949,0
1103,4,2.403273,0
1108,4,2.321151,0
1114,4,2.274729,0
1119,4,2.220906,0
1125,4,2.035537,0
1131,4,1.970252,0
1136,4,1.891618,0
1142,4,1.728091,0
1147,4,1.655739,0
1152,4,1.434129,0
1159,4,1.229398,0
1164,4,1.456042,0
1169,4,1.330861,0
1175,4,1.407463,0
1181,4,1.485091,0
1187,4,1.656046,0
1192,4,1.718930,0
1198,4,1.888154,0
1204,4,2.061831,0
1210,4,2.109387,0
1215,4,2.224316,0
1221,4,2.398029,0
1227,4,2.635638,0
1232,4,2.797011,0
1238,4,2.950283,0
1243,4,2.996997,0
1249,4,3.085451,0
1255,4,3.236064,0
1260,4,3.273742,0
1278,4,11.309725,1
1284,4,11.759909,1
1289,4,12.122910,1
1295,4,12.178843,1
1301,4,12.519567,1
1306,4,13.202280,1
1312,4,12.951103,1
1318,4,12.919559,1
1324,4,12.978025,1
1329,4,13.052628,1
1335,4,13.189092,1
1341,4,12.437639,1
1346,4,12.083858,1
1352,4,11.967821,1
1358,4,12.713535,1
1364,4,12.872040,1
1369,4,13.094531,1
1375,4,13.663500,1
1381,4,14.123962,1
1386,4,13.834070,1
1392,4,14.447101,1
1397,4,14.251904,1
1403,4,14.304369,1
1409,4,14.444977,1
1414,4,14.540062,1
1420,4,14.272077,1
1426,4,14.275843,1
1432,4,14.000795,1
1437,4,14.353908,1
1443,4,14.824446,1
1449,4,15.033638,1
1454,4,15.098889,1
1460,4,15.270096,1
1466,4,15.543859,1
1471,4,14.719922,1
1477,4,14.318466,1
1483,4,14.142016,1
1488,4,13.780739,1
1494,4,13.288000,1
1500,4,13.898315,1
1506,4,13.732997,1
1511,4,13.592015,1
1517,4,13.268666,1
1522,4,13.482318,1
1528,4,13.112720,1
1533,4,13.279177,1
1539,4,13.346491,1
1545,4,13.566899,1
1550,4,13.762133,1
1557,4,13.110064,1
1562,4,12.734911,1
1568,4,13.210564,1
1574,4,12.840261,1
1579,4,12.877632,1
1585,4,12.982463,1
1590,4,13.755458,1
1596,4,13.620997,1
1601,4,14.405780,1
1606,4,14.182135,1
1612,4,13.427954,1
1618,4,13.257700,1
1623,4,12.731097,1
1629,4,13.261134,1
1635,4,12.897636,1
1641,4,12.536829,1
1647,4,12.691194,1
1652,4,12.889249,1
1658,4,13.100514,1
1664,4,13.126089,1
1669,4,13.594251,1
1675,4,13.420387,1
1681,4,13.628491,1
1687,4,13.700232,1
1693,4,13.612719,1
1699,4,14.522914,1
1704,4,13.898105,1
1710,4,13.988713,1
1716,4,13.259021,1
1722,4,13.205951,1
1727,4,13.313597,1
1733,4,13.692465,1
1738,4,13.658737,1
1744,4,13.813385,1
1749,4,13.851748,1
1754,4,14.183708,1
1760,4,14.233580,1
1766,4,13.991496,1
1772,4,13.969063,1
1778,4,13.831255,1
1783,4,13.579681,1
1789,4,13.241312,1
1795,4,12.270280,1
1801,4,13.072786,1
1807,4,12.629431,1
1813,4,11.937107,1
1819,4,11.949135,1
1825,4,11.468866,1
1830,4,11.220587,1
1836,4,11.589949,1
1841,4,11.306936,1
1847,4,11.149391,1
1853,4,11.687189,1
1859,4,11.813428,1
1865,4,11.957312,1
1870,4,12.473875,1
1876,4,12.491835,1
1881,4,13.179949,1
1887,4,13.060335,1
1893,4,13.508055,1
1898,4,13.527037,1
1904,4,13.587987,1
1909,4,13.593953,1
1915,4,12.924993,1
1920,4,12.747161,1
1926,4,13.047838,1
1932,4,13.253275,1
1937,4,12.996716,1
1943,4,13.149994,1
1949,4,13.074560,1
1955,4,13.068907,1
1960,4,12.967201,1
1966,4,12.803467,1
1971,4,12.572815,1
1977,4,12.361987,1
1982,4,11.868721,1
1989,4,11.984120,1
1995,4,11.483637,1
2000,4,11.484369,1
2005,4,10.885448,1
2011,4,3.272562,0
2016,4,3.261587,0
2033,4,11.793665,1
2038,4,11.374064,1
2044,4,10.981936,1
2049,4,10.966401,1
2055,4,10.834452,1
2060,4,11.381388,1
2066,4,11.690596,1
2071,4,12.097115,1
2077,4,12.347287,1
2082,4,12.071691,1
2088,4,12.769638,1
2093,4,12.397264,1
2099,4,11.468880,1
2104,4,11.217872,1
2110,4,10.767500,1
2115,4,3.231064,0
2121,4,3.232983,0
2132,4,3.212676,0
2137,4,3.194000,0
2154,4,10.947238,1
2159,4,11.334471,1
2165,4,11.054549,1
2170,4,3.151302,0
2176,4,3.067198,0
2182,4,2.894037,0
2188,4,2.748249,0
2193,4,2.636138,0
2199,4,2.451788,0
2204,4,2.406157,0
2210,4,2.364063,0
2216,4,2.295724,0
2221,4,2.248604,0
2227,4,2.200842,0
2233,4,2.093549,0
2239,4,1.826379,0
2244,4,1.753097,0
2250,4,1.583436,0
2255,4,1.238638,0
2261,4,0.971205,0
2267,4,0.820645,0
2272,4,0.852858,0
2278,4,1.355978,0
2284,4,1.518666,0
2289,4,1.728033,0
2295,4,2.034004,0
2301,4,2.134524,0
2307,4,2.233705,0
2312,4,2.394271,0
2318,4,2.494253,0
2323,4,2.580642,0
2329,4,2.633696,0
2335,4,2.769411,0
2340,4,2.938073,0
2346,4,3.092427,0
2351,4,3.186130,0
2368,4,12.371374,1
2373,4,13.121721,1
2379,4,13.723265,1
2385,4,13.499252,1
2391,4,12.714288,1
2397,4,13.288521,1
2402,4,13.135015,1
2408,4,12.265501,1
2414,4,12.241610,1
2419,4,12.228639,1
2425,4,12.306490,1
2430,4,12.081388,1
2436,4,12.640135,1
2442,4,13.169179,1
2448,4,12.731864,1
2453,4,12.115443,1
2459,4,12.131503,1
2465,4,11.859588,1
2470,4,11.747988,1
2476,4,10.877568,1
2482,4,11.226476,1
2487,4,11.150856,1
2493,4,11.258702,1
2499,4,11.245985,1
2505,4,11.375974,1
2510,4,11.518488,1
2516,4,11.273885,1
2522,4,11.567676,1
2527,4,11.544474,1
2533,4,12.048223,1
2539,4,11.422587,1
2545,4,11.369469,1
2551,4,11.319562,1
2556,4,11.420370,1
2562,4,11.876669,1
2567,4,11.996593,1
2573,4,11.659049,1
2579,4,11.580090,1
2585,4,11.195248,1
2592,4,12.061445,1
2597,4,12.024961,1
2603,4,12.403635,1
2610,4,12.708045,1
2615,4,13.071378,1
2621,4,12.908014,1
2626,4,12.120072,1
2632,4,12.957857,1
2638,4,12.809888,1
2643,4,13.511787,1
2650,4,12.886492,1
2656,4,12.929416,1
2661,4,13.003062,1
2667,4,12.664384,1
2673,4,12.539990,1
2678,4,12.973531,1
2684,4,13.199580,1
2689,4,12.964106,1
2695,4,13.526850,1
2700,4,13.631009,1
2705,4,13.145460,1
2711,4,13.422887,1
2716,4,12.832766,1
2722,4,12.377916,1
2727,4,12.088161,1
2733,4,12.413147,1
2739,4,13.082927,1
2744,4,12.396978,1
2750,4,12.675782,1
2755,4,12.631147,1
2761,4,12.720267,1
2767,4,13.423035,1
2773,4,14.162172,1
2778,4,14.201976,1
2784,4,14.655742,1
2790,4,13.817736,1
2795,4,13.834673,1
2801,4,14.179266,1
2806,4,14.264250,1
2812,4,14.166821,1
2817,4,14.196942,1
2823,4,14.335948,1
2829,4,14.567045,1
2834,4,14.434499,1
2840,4,14.334125,1
2845,4,14.272522,1
2851,4,13.501302,1
2857,4,13.317068,1
2862,4,13.689145,1
2868,4,12.863188,1
2873,4,12.830690,1
2879,4,13.053186,1
2885,4,13.185503,1
2891,4,12.926457,1
2896,4,12.150566,1
2902,4,12.408122,1
2908,4,12.463284,1
2913,4,12.782256,1
2919,4,13.063884,1
2924,4,13.695249,1
2930,4,13.272989,1
2935,4,13.171054,1
2941,4,13.052595,1
2947,4,13.192863,1
2952,4,13.502541,1
2957,4,13.288698,1
2963,4,14.213900,1
2968,4,14.251805,1
2974,4,14.019345,1
2979,4,14.181183,1
2985,4,14.098640,1
2990,4,13.302675,1
2996,4,13.376552,1
3002,4,13.879906,1
3007,4,13.678591,1
3013,4,13.354833,1
3018,4,13.372217,1
3024,4,13.081244,1
3030,4,12.131611,1
3035,4,11.969866,1
3041,4,12.750437,1
3046,4,12.137518,1
3052,4,12.387489,1
3057,4,12.225019,1
3063,4,12.248693,1
3068,4,12.358272,1
3074,4,11.407355,1
3079,4,11.824178,1
3085,4,11.954962,1
3090,4,12.035594,1
3096,4,12.473192,1
3102,4,13.334895,1
3107,4,13.177790,1
3113,4,12.869433,1
3118,4,12.841937,1
3124,4,13.546629,1
3129,4,13.181089,1
3135,4,12.643650,1
3141,4,12.770140,1
3146,4,12.771389,1
3152,4,13.019608,1
3158,4,13.081591,1
3164,4,12.934113,1
3169,4,13.475972,1
3175,4,13.906309,1
3180,4,13.698316,1
3186,4,14.358531,1
3192,4,14.724335,1
3197,4,14.743016,1
3203,4,14.941617,1
3209,4,15.312922,1
3214,4,15.001745,1
3220,4,14.443544,1
3226,4,14.088402,1
3231,4,14.115669,1
3237,4,13.547564,1
3243,4,13.831123,1
3249,4,14.558988,1
3254,4,14.453867,1
3260,4,14.787496,1
3265,4,13.909277,1
3271,4,14.728052,1
3276,4,14.048918,1
3282,4,13.105143,1
3288,4,11.957800,1
3294,4,11.714814,1
3299,4,10.788941,1
3305,4,3.117354,0
3310,4,2.953358,0
3316,4,2.842239,0
3321,4,2.643909,0
3326,4,2.463874,0
3332,4,2.356633,0
3337,4,2.307857,0
3343,4,2.251244,0
3349,4,2.155393,0
3354,4,1.986345,0
3360,4,1.734004,0
3365,4,1.664218,0
3371,4,1.253408,0
3377,4,1.097329,0
3382,4,0.267728,0
3388,4,0.272786,0
3393,4,0.269231,0
3399,4,0.272857,0
3405,4,0.266932,0
3411,4,0.258294,0
3416,4,0.257996,0
3422,4,0.267239,0
3427,4,0.253938,0
3433,4,0.252805,0
3439,4,0.245633,0
3444,4,0.251216,0
3449,4,0.244281,0
3455,4,0.235991,0
3461,4,0.237670,0
3466,4,0.233249,0
3472,4,0.235888,0
3477,4,0.236547,0
3483,4,0.233051,0
3489,4,0.233500,0
3495,4,0.234267,0
3500,4,0.235347,0
3506,4,0.237803,0
3512,4,0.237508,0
3518,4,0.232029,0
3523,4,0.904046,0
3529,4,1.155532,0
3534,4,1.561105,0
3540,4,1.743107,0
3545,4,1.809924,0
3551,4,2.073127,0
3557,4,2.345664,0
3563,4,2.398849,0
3568,4,2.472863,0
3574,4,2.613056,0
3580,4,2.811765,0
3585,4,3.002594,0
3591,4,3.197433,0
3596,4,3.242411,0
3614,4,12.394415,1
3619,4,12.672056,1
3625,4,13.539274,1
3630,4,13.912230,1
3636,4,13.399994,1
3641,4,13.632874,1
3647,4,13.538399,1
3652,4,13.223155,1
3658,4,13.215147,1
3664,4,12.882833,1
3670,4,12.112661,1
3675,4,13.088446,1
3681,4,13.229134,1
3687,4,12.809366,1
3692,4,12.559924,1
3698,4,12.183252,1
3703,4,11.937855,1
3709,4,12.761370,1
3714,4,13.249906,1
3720,4,13.047371,1
3726,4,12.919383,1
3731,4,13.557783,1
3736,4,13.040108,1
3742,4,13.225821,1
3747,4,13.460452,1
3753,4,13.028806,1
3759,4,12.482702,1
3764,4,12.396902,1
3770,4,12.767294,1
3775,4,12.692433,1
3781,4,12.599605,1
3787,4,11.575864,1
3793,4,11.472133,1
3798,4,11.636229,1
3804,4,11.222025,1
3810,4,10.892789,1
3815,4,11.127386,1
3821,4,3.243020,0
3826,4,3.119959,0
3832,4,3.101892,0
3838,4,3.198603,0
3843,4,3.227324,0
3860,4,12.622599,1
3866,4,12.906430,1
3871,4,13.664932,1
3877,4,13.693982,1
3883,4,14.129816,1
3888,4,13.730952,1
3894,4,14.033467,1
3900,4,14.358681,1
3906,4,14.784235,1
3912,4,15.456291,1
3917,4,15.677055,1
3923,4,16.124187,1
3929,4,15.779165,1
3934,4,15.907709,1
3940,4,16.159336,1
3946,4,16.222195,1
3951,4,15.322383,1
3957,4,14.463305,1
3963,4,14.223534,1
3968,4,14.223041,1
3974,4,13.790598,1
3980,4,14.081960,1
3986,4,13.231384,1
3992,4,13.342984,1
3997,4,12.608828,1
4003,4,13.349413,1
